#Simulate Step number,Current lidar reading,Estimated lead car speed from lidar reading,Acceleration command from MPC,Speed command from MPC,Distance command from MPC,Measure Speed,Update lidar reading,Time taken by task
5757.0000,71.2312,19.7964,-0.0008,20.4142,-0.0000,20.4142,71.2312,31
5758.0000,71.1847,19.4849,-0.0008,20.4142,-0.0000,20.4142,71.1847,34
5759.0000,71.1556,19.8317,-0.0008,20.4141,-0.0000,20.4141,71.1556,36
5760.0000,71.1418,20.1389,-0.0008,20.4141,-0.0000,20.4141,71.1418,30
5761.0000,72.1387,19.9368,0.0000,0.0100,0.0100,20.4141,72.1387,0
5762.0000,72.2318,22.2767,-0.0008,20.4141,-0.0000,20.4141,72.2318,31
5763.0000,72.2391,20.5608,-0.0008,20.4140,-0.0000,20.4140,72.2391,24
5764.0000,73.1982,19.1813,0.0000,0.0100,0.0100,20.4140,73.1982,0
5765.0000,73.2352,21.1534,-0.0009,20.4140,-0.0000,20.4140,73.2352,22
5766.0000,73.1972,19.6542,-0.0008,20.4139,-0.0000,20.4139,73.1972,27
5767.0000,73.2764,21.9987,-0.0008,20.4139,-0.0000,20.4139,73.2764,17
5768.0000,73.3605,22.0954,-0.0008,20.4139,-0.0000,20.4139,73.3605,17
5769.0000,73.4439,22.0810,-0.0008,20.4138,-0.0000,20.4138,73.4439,14
5770.0000,73.3630,18.6965,-4.0000,20.2138,0.0948,20.2138,73.3630,52
5771.0000,73.4208,21.3702,-0.0008,20.2138,-0.0000,20.2138,73.4208,28
5772.0000,73.4320,20.4370,-0.0009,20.2137,-0.0000,20.2137,73.4320,12
5773.0000,73.4614,20.8025,-0.0008,20.2137,-0.0000,20.2137,73.4614,31
5774.0000,73.4126,19.2371,-0.0008,20.2137,-0.0000,20.2137,73.4126,34
5775.0000,73.4210,20.3829,-0.0008,20.2136,-0.0000,20.2136,73.4210,32
5776.0000,73.5349,22.4907,-0.0008,20.2136,-0.0000,20.2136,73.5349,39
5777.0000,73.5609,20.7326,-0.0008,20.2135,-0.0000,20.2135,73.5609,38
5778.0000,73.5517,20.0310,-0.0008,20.2135,-0.0000,20.2135,73.5517,21
5779.0000,73.5402,19.9820,-0.0008,20.2135,-0.0000,20.2135,73.5402,64
5780.0000,73.6585,22.5799,-0.0008,20.2134,-0.0000,20.2134,73.6585,261
5781.0000,73.6414,19.8723,-0.0009,20.2134,-0.0000,20.2134,73.6414,33
5782.0000,73.7618,22.6215,-0.0008,20.2133,-0.0000,20.2133,73.7618,30
5783.0000,73.8446,21.8512,-0.6585,20.1804,0.3039,20.1804,73.8446,11
5784.0000,73.8223,19.7359,-0.0008,20.1804,-0.0000,20.1804,73.8223,15
5785.0000,73.8440,20.6143,-0.0008,20.1803,-0.0000,20.1803,73.8440,22
5786.0000,73.8179,19.6577,-0.0008,20.1803,-0.0000,20.1803,73.8179,38
5787.0000,73.8670,21.1625,-0.0008,20.1802,-0.0000,20.1802,73.8670,21
5788.0000,73.9004,20.8479,-0.0008,20.1802,-0.0000,20.1802,73.9004,24
5789.0000,73.9203,20.5784,-0.0008,20.1802,-0.0000,20.1802,73.9203,28
5790.0000,74.0329,22.4319,-0.0008,20.1801,-0.0000,20.1801,74.0329,50
5791.0000,74.1205,21.9349,0.1054,20.1854,0.0001,20.1854,74.1205,35
5792.0000,74.0911,19.5974,-0.0008,20.1853,-0.0000,20.1853,74.0911,22
5793.0000,74.0324,18.9115,-4.0000,19.9853,0.0250,19.9853,74.0324,12
5794.0000,74.1473,22.2841,0.0378,19.9872,-0.0000,19.9872,74.1473,26
5795.0000,74.2603,22.2969,2.0000,20.0872,0.0025,20.0872,74.2603,19
5796.0000,74.3727,22.3855,2.0000,20.1872,0.0025,20.1872,74.3727,52
5797.0000,74.3802,20.3569,0.7940,20.2269,0.0010,20.2269,74.3802,29
5798.0000,74.4847,22.3163,-0.0008,20.2269,-0.0000,20.2269,74.4847,38
5799.0000,74.4593,19.7195,-0.0008,20.2269,-0.0000,20.2269,74.4593,38
5800.0000,74.4583,20.2073,-0.0008,20.2268,-0.0000,20.2268,74.4583,28
5801.0000,74.4499,20.0582,-0.0009,20.2268,-0.0000,20.2268,74.4499,20
5802.0000,74.4224,19.6770,-0.0008,20.2267,-0.0000,20.2267,74.4224,26
5803.0000,74.4759,21.2962,-0.0008,20.2267,-0.0000,20.2267,74.4759,20
5804.0000,74.4606,19.9207,-0.0008,20.2267,-0.0000,20.2267,74.4606,12
5805.0000,74.4175,19.3656,-0.0009,20.2266,-0.0000,20.2266,74.4175,19
5806.0000,74.4374,20.6246,0.0000,0.0100,0.0100,20.2266,74.4374,0
5807.0000,74.4063,19.6035,-0.0009,20.2266,-0.0000,20.2266,74.4063,31
5808.0000,75.4225,20.3254,0.0000,0.0100,0.0100,20.2266,75.4225,0
5809.0000,75.4619,21.0133,-0.0009,20.2265,-0.0000,20.2265,75.4619,13
5810.0000,75.5667,22.2223,-4.0000,20.0265,0.0948,20.0265,75.5667,16
5811.0000,75.4978,18.6989,2.0000,20.1265,0.0025,20.1265,75.4978,33
5812.0000,75.6192,22.5542,-0.0008,20.1265,-0.0000,20.1265,75.6192,12
5813.0000,75.5475,18.7432,2.0000,20.2265,0.0025,20.2265,75.5475,24
5814.0000,75.6190,21.6567,-0.0008,20.2264,-0.0000,20.2264,75.6190,27
5815.0000,75.6556,20.9586,-0.0009,20.2264,-0.0000,20.2264,75.6556,29
5816.0000,75.6212,19.5374,-0.0008,20.2264,-0.0000,20.2264,75.6212,19
5817.0000,75.6216,20.2357,-0.0008,20.2263,-0.0000,20.2263,75.6216,40
5818.0000,76.5528,18.6238,0.0000,0.0100,0.0100,20.2263,76.5528,0
5819.0000,76.6628,22.4257,-0.0008,20.2263,-0.0000,20.2263,76.6628,25
5820.0000,76.6339,19.6975,2.0000,20.3263,0.0025,20.3263,76.6339,11
5821.0000,76.7036,21.7220,-0.0008,20.3262,-0.0000,20.3262,76.7036,13
5822.0000,76.6465,19.1841,-0.0008,20.3262,-0.0000,20.3262,76.6465,35
5823.0000,76.6953,21.3012,-0.0008,20.3262,-0.0000,20.3262,76.6953,12
5824.0000,76.7162,20.7451,-0.0008,20.3261,-0.0000,20.3261,76.7162,32
5825.0000,76.7766,21.5342,-0.0008,20.3261,-0.0000,20.3261,76.7766,43
5826.0000,76.8526,21.8448,-0.0008,20.3260,-0.0000,20.3260,76.8526,34
5827.0000,76.8265,19.8034,-0.0008,20.3260,-0.0000,20.3260,76.8265,74
5828.0000,76.8991,21.7790,-0.0008,20.3260,-0.0000,20.3260,76.8991,25
5829.0000,76.9355,21.0534,-0.0008,20.3259,-0.0000,20.3259,76.9355,40
5830.0000,77.0077,21.7713,-0.0009,20.3259,-0.0000,20.3259,77.0077,18
5831.0000,77.0664,21.4992,-0.0008,20.3258,-0.0000,20.3258,77.0664,16
5832.0000,77.1061,21.1193,-0.0008,20.3258,-0.0000,20.3258,77.1061,18
5833.0000,77.1526,21.2554,-0.0008,20.3258,-0.0000,20.3258,77.1526,34
5834.0000,77.0890,19.0545,-0.0008,20.3257,-0.0000,20.3257,77.0890,47
5835.0000,77.1842,22.2289,-0.0008,20.3257,-0.0000,20.3257,77.1842,22
5836.0000,77.2022,20.7367,2.0000,20.4257,0.0025,20.4257,77.2022,26
5837.0000,77.2136,20.6530,-0.0008,20.4256,-0.0000,20.4256,77.2136,28
5838.0000,77.1782,19.7178,-0.0008,20.4256,-0.0000,20.4256,77.1782,34
5839.0000,77.2340,21.5422,-0.0008,20.4256,-0.0000,20.4256,77.2340,32
5840.0000,77.2845,21.4347,-0.0008,20.4255,-0.0000,20.4255,77.2845,23
5841.0000,77.2190,19.1155,-0.0008,20.4255,-0.0000,20.4255,77.2190,16
5842.0000,77.1416,18.8778,-0.0008,20.4254,-0.0000,20.4254,77.1416,22
5843.0000,77.1227,20.0467,-0.0008,20.4254,-0.0000,20.4254,77.1227,53
5844.0000,77.2177,22.3254,-0.0008,20.4254,-0.0000,20.4254,77.2177,39
5845.0000,77.2532,21.1860,2.0000,20.5254,0.0025,20.5254,77.2532,38
5846.0000,77.2196,19.8535,-0.0008,20.5253,-0.0000,20.5253,77.2196,11
5847.0000,77.2490,21.1121,-0.0008,20.5253,-0.0000,20.5253,77.2490,34
5848.0000,77.3176,21.8983,-0.0008,20.5252,-0.0000,20.5252,77.3176,51
5849.0000,77.3257,20.6873,-0.0008,20.5252,-0.0000,20.5252,77.3257,22
5850.0000,77.2864,19.7381,-0.0008,20.5252,-0.0000,20.5252,77.2864,31
5851.0000,77.3113,21.0244,-0.0008,20.5251,-0.0000,20.5251,77.3113,36
5852.0000,77.3244,20.7877,-0.0008,20.5251,-0.0000,20.5251,77.3244,17
5853.0000,77.3526,21.0873,-0.0008,20.5250,-0.0000,20.5250,77.3526,28
5854.0000,77.2581,18.6364,-0.0008,20.5250,-0.0000,20.5250,77.2581,16
5855.0000,77.2803,20.9683,-0.0008,20.5250,-0.0000,20.5250,77.2803,15
5856.0000,77.2319,19.5565,-0.0008,20.5249,-0.0000,20.5249,77.2319,21
5857.0000,77.1318,18.5243,-0.0008,20.5249,-0.0000,20.5249,77.1318,37
5858.0000,77.1909,21.7052,-0.0008,20.5248,-0.0000,20.5248,77.1909,14
5859.0000,77.1748,20.1035,-4.0000,20.3248,0.2998,20.3248,77.1748,28
5860.0000,77.1023,18.8754,-0.0008,20.3248,-0.0000,20.3248,77.1023,67
5861.0000,77.1033,20.3438,-0.0008,20.3248,-0.0000,20.3248,77.1033,62
5862.0000,77.0481,19.2210,-0.0008,20.3247,-0.0000,20.3247,77.0481,15
5863.0000,77.1461,22.2857,-0.0008,20.3247,-0.0000,20.3247,77.1461,12
5864.0000,77.0985,19.4223,2.0000,20.4247,0.0025,20.4247,77.0985,24
5865.0000,77.0019,18.4929,-0.0008,20.4246,-0.0000,20.4246,77.0019,52
5866.0000,76.9263,18.9616,2.0000,20.5246,-0.0000,20.5246,76.9263,17
5867.0000,76.8588,19.1747,-0.0008,20.5246,-0.0000,20.5246,76.8588,37
5868.0000,76.8122,19.5919,-0.0008,20.5246,-0.0000,20.5246,76.8122,22
5869.0000,76.7956,20.1931,-0.0008,20.5245,-0.0000,20.5245,76.7956,30
5870.0000,76.8361,21.3352,-0.0008,20.5245,-0.0000,20.5245,76.8361,33
5871.0000,77.9141,21.5602,0.0000,0.0100,0.0100,20.5245,77.9141,0
5872.0000,78.8446,18.6094,0.0000,0.0100,0.0100,20.5245,78.8446,1
5873.0000,78.8620,20.7723,-4.0000,20.3245,0.0250,20.3245,78.8620,25
5874.0000,79.9732,22.2242,0.0000,0.0100,0.0100,20.3245,79.9732,0
5875.0000,79.8952,18.8144,2.0000,20.4245,0.0025,20.4245,79.8952,7
5876.0000,79.8755,20.0306,-0.0008,20.4244,-0.0000,20.4244,79.8755,21
5877.0000,79.8555,20.0253,0.0000,0.0100,0.0100,20.4244,79.8555,0
5878.0000,79.9162,21.6373,-0.0008,20.4244,-0.0000,20.4244,79.9162,30
5879.0000,79.8692,19.5350,2.0000,20.5244,0.0025,20.5244,79.8692,29
5880.0000,79.8573,20.2867,-0.0008,20.5244,-0.0000,20.5244,79.8573,39
5881.0000,79.8106,19.5897,-0.0008,20.5243,-0.0000,20.5243,79.8106,41
5882.0000,79.7693,19.6975,-0.0008,20.5243,-0.0000,20.5243,79.7693,34
5883.0000,79.7945,21.0294,-0.0008,20.5242,-0.0000,20.5242,79.7945,21
5884.0000,79.7393,19.4209,-0.0008,20.5242,-0.0000,20.5242,79.7393,39
5885.0000,79.6903,19.5429,-0.0008,20.5242,-0.0000,20.5242,79.6903,27
5886.0000,79.6214,19.1473,-0.0008,20.5241,-0.0000,20.5241,79.6214,48
5887.0000,79.5126,18.3482,-0.0008,20.5241,-0.0000,20.5241,79.5126,20
5888.0000,79.5182,20.6352,-0.0008,20.5240,-0.0000,20.5240,79.5182,61
5889.0000,79.4515,19.1907,-0.0008,20.5240,-0.0000,20.5240,79.4515,25
5890.0000,79.4553,20.5997,-0.0008,20.5240,-0.0000,20.5240,79.4553,41
5891.0000,79.4414,20.2444,-0.0008,20.5239,-0.0000,20.5239,79.4414,30
5892.0000,79.5141,21.9791,-0.0008,20.5239,-0.0000,20.5239,79.5141,11
5893.0000,79.4109,18.5099,2.0000,20.6239,0.0025,20.6239,79.4109,36
5894.0000,79.4347,21.0993,-0.0008,20.6238,-0.0000,20.6238,79.4347,34
5895.0000,79.3389,18.7086,-0.0008,20.6238,-0.0000,20.6238,79.3389,35
5896.0000,79.3385,20.6145,-0.0008,20.6238,-0.0000,20.6238,79.3385,23
5897.0000,79.2838,19.5308,-0.0009,20.6237,-0.0000,20.6237,79.2838,14
5898.0000,79.2565,20.0771,-0.0008,20.6237,-0.0000,20.6237,79.2565,33
5899.0000,79.2824,21.1426,-0.0008,20.6236,-0.0000,20.6236,79.2824,12
5900.0000,79.2370,19.7153,-0.0008,20.6236,-0.0000,20.6236,79.2370,22
5901.0000,79.1696,19.2762,-0.0008,20.6236,-0.0000,20.6236,79.1696,42
5902.0000,79.0746,18.7235,-0.0008,20.6235,-0.0000,20.6235,79.0746,13
5903.0000,79.1065,21.2598,-0.0008,20.6235,-0.0000,20.6235,79.1065,26
5904.0000,79.1046,20.5867,-0.0008,20.6234,-0.0000,20.6234,79.1046,23
5905.0000,79.0334,19.1992,-0.0009,20.6234,-0.0000,20.6234,79.0334,40
5906.0000,79.0018,19.9910,-0.0008,20.6234,-0.0000,20.6234,79.0018,35
5907.0000,78.9512,19.6107,-0.0008,20.6233,-0.0000,20.6233,78.9512,37
5908.0000,79.0027,21.6537,-0.0008,20.6233,-0.0000,20.6233,79.0027,40
5909.0000,79.0290,21.1506,-0.0008,20.6232,-0.0000,20.6232,79.0290,33
5910.0000,78.9832,19.7058,-0.0008,20.6232,-0.0000,20.6232,78.9832,30
5911.0000,78.8731,18.4220,-0.0008,20.6232,-0.0000,20.6232,78.8731,36
5912.0000,78.8361,19.8822,-0.0008,20.6231,-0.0000,20.6231,78.8361,15
5913.0000,78.8817,21.5354,-0.0008,20.6231,-0.0000,20.6231,78.8817,11
5914.0000,78.8284,19.5574,-0.0008,20.6230,-0.0000,20.6230,78.8284,20
5915.0000,78.8255,20.5659,-0.0008,20.6230,-0.0000,20.6230,78.8255,37
5916.0000,78.7140,18.3917,-0.0008,20.6230,-0.0000,20.6230,78.7140,40
5917.0000,78.6164,18.6723,-0.0008,20.6229,-0.0000,20.6229,78.6164,14
5918.0000,78.5764,19.8228,-0.0008,20.6229,-0.0000,20.6229,78.5764,28
5919.0000,78.4632,18.3579,-0.0008,20.6228,-0.0000,20.6228,78.4632,59
5920.0000,78.3529,18.4168,-0.0008,20.6228,-0.0000,20.6228,78.3529,39
5921.0000,78.3565,20.6949,-0.0008,20.6228,-0.0000,20.6228,78.3565,54
5922.0000,78.2746,18.9847,-0.0008,20.6227,-0.0000,20.6227,78.2746,19
5923.0000,78.2538,20.2061,-0.0008,20.6227,-0.0000,20.6227,78.2538,39
5924.0000,78.2867,21.2812,-0.0008,20.6226,-0.0000,20.6226,78.2867,51
5925.0000,78.3280,21.4480,-0.0008,20.6226,-0.0000,20.6226,78.3280,20
5926.0000,78.2417,18.8978,-0.0008,20.6226,-0.0000,20.6226,78.2417,32
5927.0000,78.1377,18.5426,-0.0008,20.6225,-0.0000,20.6225,78.1377,18
5928.0000,78.1906,21.6806,-0.0008,20.6225,-0.0000,20.6225,78.1906,43
5929.0000,78.2362,21.5847,2.0000,20.7225,-0.0000,20.7225,78.2362,16
5930.0000,78.1559,19.1156,-0.0008,20.7224,-0.0000,20.7224,78.1559,32
5931.0000,78.2150,21.9043,-0.0008,20.7224,-0.0000,20.7224,78.2150,25
5932.0000,78.2360,21.1419,-0.0008,20.7224,-0.0000,20.7224,78.2360,27
5933.0000,78.2653,21.3095,-0.0008,20.7223,-0.0000,20.7223,78.2653,17
5934.0000,78.1509,18.4328,-0.0008,20.7223,-0.0000,20.7223,78.1509,22
5935.0000,78.0420,18.5455,-0.0008,20.7222,-0.0000,20.7222,78.0420,40
5936.0000,78.0043,19.9676,-0.0008,20.7222,-0.0000,20.7222,78.0043,32
5937.0000,77.9882,20.3996,-0.0008,20.7222,-0.0000,20.7222,77.9882,15
5938.0000,77.8717,18.3927,-0.0008,20.7221,-0.0000,20.7221,77.8717,15
5939.0000,77.8182,19.6522,-0.0008,20.7221,-0.0000,20.7221,77.8182,22
5940.0000,77.8006,20.3710,-0.0008,20.7220,-0.0000,20.7220,77.8006,26
5941.0000,77.8419,21.5462,-0.0008,20.7220,-0.0000,20.7220,77.8419,20
5942.0000,77.8734,21.3521,-0.0008,20.7220,-0.0000,20.7220,77.8734,31
5943.0000,77.9208,21.6711,-0.0008,20.7219,-0.0000,20.7219,77.9208,22
5944.0000,77.8731,19.7675,-0.0008,20.7219,-0.0000,20.7219,77.8731,26
5945.0000,77.7619,18.4976,-0.0008,20.7218,-0.0000,20.7218,77.7619,34
5946.0000,77.7683,20.8505,-0.0008,20.7218,-0.0000,20.7218,77.7683,33
5947.0000,77.7281,19.9165,-0.0008,20.7218,-0.0000,20.7218,77.7281,49
5948.0000,77.7971,22.1028,-0.0008,20.7217,-0.0000,20.7217,77.7971,28
5949.0000,77.8413,21.6048,-0.0008,20.7217,-0.0000,20.7217,77.8413,17
5950.0000,77.8213,20.3230,-0.0008,20.7216,-0.0000,20.7216,77.8213,20
5951.0000,77.7509,19.3130,-0.0008,20.7216,-0.0000,20.7216,77.7509,29
5952.0000,77.6676,19.0549,-0.0008,20.7216,-0.0000,20.7216,77.6676,38
5953.0000,77.6457,20.2835,-0.0008,20.7215,-0.0000,20.7215,77.6457,36
5954.0000,77.6584,20.9761,-0.0008,20.7215,-0.0000,20.7215,77.6584,40
5955.0000,77.5881,19.3151,-0.0008,20.7214,-0.0000,20.7214,77.5881,22
5956.0000,77.5353,19.6661,-0.0008,20.7214,-0.0000,20.7214,77.5353,26
5957.0000,77.5784,21.4830,-4.0000,20.5214,0.0948,20.5214,77.5784,25
5958.0000,77.5979,20.9116,-0.0008,20.5214,-0.0000,20.5214,77.5979,52
5959.0000,77.4878,18.3189,-0.0008,20.5213,-0.0000,20.5213,77.4878,32
5960.0000,77.4108,18.9812,-0.0008,20.5213,-0.0000,20.5213,77.4108,26
5961.0000,77.4197,20.6997,-0.0008,20.5212,-0.0000,20.5212,77.4197,27
5962.0000,77.3668,19.4641,-0.0008,20.5212,-0.0000,20.5212,77.3668,24
5963.0000,77.2572,18.3283,-0.0008,20.5212,-0.0000,20.5212,77.2572,41
5964.0000,77.1428,18.2338,-0.0008,20.5211,-0.0000,20.5211,77.1428,27
5965.0000,77.1700,21.0651,-0.0008,20.5211,-0.0000,20.5211,77.1700,35
5966.0000,77.0903,18.9256,-0.0008,20.5210,-0.0000,20.5210,77.0903,26
5967.0000,77.0354,19.4229,-0.0008,20.5210,-0.0000,20.5210,77.0354,20
5968.0000,76.9429,18.6715,-0.0008,20.5210,-0.0000,20.5210,76.9429,42
5969.0000,76.8409,18.4822,-0.0008,20.5209,-0.0000,20.5209,76.8409,19
5970.0000,76.8085,19.7714,-4.0000,20.3209,0.0948,20.3209,76.8085,21
5971.0000,76.8175,20.5013,-0.0008,20.3209,-0.0000,20.3209,76.8175,39
5972.0000,76.7982,19.9365,0.0378,20.3228,-0.0000,20.3228,76.7982,14
5973.0000,76.8745,21.8473,-0.0008,20.3227,-0.0000,20.3227,76.8745,22
5974.0000,76.9309,21.4511,-0.0008,20.3227,-0.0000,20.3227,76.9309,44
5975.0000,76.8509,18.7236,-0.0008,20.3226,-0.0000,20.3226,76.8509,43
5976.0000,76.8537,20.3775,-0.0008,20.3226,-0.0000,20.3226,76.8537,21
5977.0000,76.9321,21.8914,-0.0008,20.3226,-0.0000,20.3226,76.9321,15
5978.0000,76.9506,20.6974,0.1999,20.3326,0.0002,20.3326,76.9506,24
5979.0000,76.8478,18.2772,-0.0008,20.3325,-0.0000,20.3325,76.8478,59
5980.0000,76.7416,18.2080,-0.0008,20.3325,-0.0000,20.3325,76.7416,31
5981.0000,76.8115,21.7311,-0.0008,20.3324,-0.0000,20.3324,76.8115,51
5982.0000,76.8401,20.9028,-0.0008,20.3324,-0.0000,20.3324,76.8401,32
5983.0000,76.8983,21.4975,-0.0008,20.3324,-0.0000,20.3324,76.8983,128
5984.0000,76.9396,21.1582,-0.0008,20.3323,-0.0000,20.3323,76.9396,20
5985.0000,76.8690,18.9205,-0.0008,20.3323,-0.0000,20.3323,76.8690,30
5986.0000,76.8376,19.7033,-0.0008,20.3322,-0.0000,20.3322,76.8376,32
5987.0000,76.9136,21.8530,-0.0008,20.3322,-0.0000,20.3322,76.9136,41
5988.0000,76.9928,21.9161,-0.0008,20.3322,-0.0000,20.3322,76.9928,10
5989.0000,76.9650,19.7924,0.6351,20.3639,0.0008,20.3639,76.9650,43
5990.0000,76.9919,20.9013,-0.0008,20.3639,-0.0000,20.3639,76.9919,18
5991.0000,76.9783,20.0924,-0.0008,20.3638,-0.0000,20.3638,76.9783,35
5992.0000,76.8694,18.1854,-0.0008,20.3638,-0.0000,20.3638,76.8694,20
5993.0000,76.8146,19.1677,-4.0000,20.1638,0.0948,20.1638,76.8146,35
5994.0000,76.8341,20.5531,-0.0008,20.1638,-0.0000,20.1638,76.8341,27
5995.0000,76.8227,19.9366,-0.0008,20.1637,-0.0000,20.1637,76.8227,26
5996.0000,76.8807,21.3242,-0.0008,20.1637,-0.0000,20.1637,76.8807,16
5997.0000,76.8527,19.6029,-0.0008,20.1636,-0.0000,20.1636,76.8527,18
5998.0000,76.8949,21.0087,-0.0008,20.1636,-0.0000,20.1636,76.8949,30
5999.0000,76.8552,19.3688,-0.0008,20.1636,-0.0000,20.1636,76.8552,29
6000.0000,76.8869,20.7983,-0.0008,20.1635,-0.0000,20.1635,76.8869,32
6001.0000,76.9571,21.5670,-0.0008,20.1635,-0.0000,20.1635,76.9571,32
6002.0000,76.8581,18.1865,0.1539,20.1712,0.0002,20.1712,76.8581,9
6003.0000,76.8914,20.8376,-0.0008,20.1711,-0.0000,20.1711,76.8914,31
6004.0000,76.9793,21.9291,-0.0008,20.1711,-0.0000,20.1711,76.9793,13
6005.0000,76.9652,19.9395,2.0000,20.2711,0.0025,20.2711,76.9652,27
6006.0000,76.9046,19.0592,-0.0008,20.2710,-0.0000,20.2710,76.9046,29
6007.0000,76.8381,18.9401,-0.0008,20.2710,-0.0000,20.2710,76.8381,25
6008.0000,76.7414,18.3382,-0.0008,20.2710,-0.0000,20.2710,76.7414,32
6009.0000,76.8040,21.5226,-0.0008,20.2709,-0.0000,20.2709,76.8040,27
6010.0000,76.7813,19.8169,-0.0008,20.2709,-0.0000,20.2709,76.7813,22
6011.0000,76.7082,18.8085,-0.0008,20.2708,-0.0000,20.2708,76.7082,48
6012.0000,76.6092,18.2901,-0.0008,20.2708,-0.0000,20.2708,76.6092,35
6013.0000,76.6560,21.2073,-0.0008,20.2708,-0.0000,20.2708,76.6560,23
6014.0000,76.6695,20.5403,-0.0008,20.2707,-0.0000,20.2707,76.6695,22
6015.0000,76.7466,21.8139,-0.0008,20.2707,-0.0000,20.2707,76.7466,24
6016.0000,76.7255,19.8478,-0.0008,20.2707,-0.0000,20.2707,76.7255,18
6017.0000,76.6826,19.4128,-0.0008,20.2706,-0.0000,20.2706,76.6826,22
6018.0000,76.6555,19.7291,-0.0008,20.2706,-0.0000,20.2706,76.6555,30
6019.0000,76.6195,19.5502,-0.0008,20.2705,-0.0000,20.2705,76.6195,31
6020.0000,76.5233,18.3460,-0.0008,20.2705,-0.0000,20.2705,76.5233,31
6021.0000,76.4983,19.7707,-0.0008,20.2705,-0.0000,20.2705,76.4983,16
6022.0000,76.5790,21.8850,-0.0008,20.2704,-0.0000,20.2704,76.5790,22
6023.0000,76.5611,19.9143,0.1244,20.2766,0.0002,20.2766,76.5611,14
6024.0000,76.5356,19.7679,-0.0008,20.2766,-0.0000,20.2766,76.5356,36
6025.0000,76.5391,20.3456,-0.0008,20.2766,-0.0000,20.2766,76.5391,19
6026.0000,76.5008,19.4113,-4.0000,20.0766,0.0250,20.0766,76.5008,38
6027.0000,76.4599,19.2572,-0.0008,20.0765,-0.0000,20.0765,76.4599,31
6028.0000,76.5565,21.9099,-4.0000,19.8765,0.0450,19.8765,76.5565,13
6029.0000,76.6272,21.3397,2.0000,19.9765,0.0025,19.9765,76.6272,9
6030.0000,76.5651,18.7607,1.0690,20.0300,0.0013,20.0300,76.5651,28
6031.0000,76.6189,21.1073,-0.0008,20.0299,-0.0000,20.0299,76.6189,24
6032.0000,76.6900,21.4513,-0.0008,20.0299,-0.0000,20.0299,76.6900,33
6033.0000,76.6406,19.0804,1.5225,20.1060,0.0019,20.1060,76.6406,34
6034.0000,76.6343,19.9789,-0.0008,20.1060,-0.0000,20.1060,76.6343,13
6035.0000,76.5607,18.6355,-0.0008,20.1059,-0.0000,20.1059,76.5607,14
6036.0000,76.5476,19.8432,-0.0008,20.1059,-0.0000,20.1059,76.5476,20
6037.0000,76.4587,18.3277,-0.0008,20.1058,-0.0000,20.1058,76.4587,33
6038.0000,76.5197,21.3260,-0.0008,20.1058,-0.0000,20.1058,76.5197,46
6039.0000,76.6065,21.8421,-0.0008,20.1058,-0.0000,20.1058,76.6065,17
6040.0000,76.5755,19.5355,2.0000,20.2058,0.0025,20.2058,76.5755,40
6041.0000,76.4619,17.9341,-0.0008,20.2057,-0.0000,20.2057,76.4619,43
6042.0000,76.4218,19.4030,-0.0008,20.2057,-0.0000,20.2057,76.4218,41
6043.0000,76.4359,20.4870,-0.0008,20.2056,-0.0000,20.2056,76.4359,18
6044.0000,76.4770,21.0274,-0.0008,20.2056,-0.0000,20.2056,76.4770,11
6045.0000,76.4877,20.4203,-0.0008,20.2056,-0.0000,20.2056,76.4877,33
6046.0000,76.4705,19.8619,-0.0008,20.2055,-0.0000,20.2055,76.4705,26
6047.0000,76.3633,18.0606,-0.0008,20.2055,-0.0000,20.2055,76.3633,39
6048.0000,76.3844,20.6285,-0.0008,20.2054,-0.0000,20.2054,76.3844,28
6049.0000,76.3378,19.2734,-0.0008,20.2054,-0.0000,20.2054,76.3378,51
6050.0000,76.4078,21.5051,-4.0000,20.0054,0.0250,20.0054,76.4078,30
6051.0000,76.3174,18.2448,1.9318,20.1020,0.0024,20.1020,76.3174,26
6052.0000,76.3594,20.9427,-0.0008,20.1020,-0.0000,20.1020,76.3594,33
6053.0000,76.3608,20.1305,-0.0008,20.1019,-0.0000,20.1019,76.3608,25
6054.0000,76.4370,21.6249,-0.0008,20.1019,-0.0000,20.1019,76.4370,36
6055.0000,76.5238,21.8562,0.7451,20.1391,0.0009,20.1391,76.5238,28
6056.0000,76.4194,18.1020,2.0000,20.2391,0.0025,20.2391,76.4194,45
6057.0000,77.3862,19.3364,0.0000,0.0100,0.0100,20.2391,77.3862,1
6058.0000,77.4304,21.1229,-0.0008,20.2391,-0.0000,20.2391,77.4304,19
6059.0000,77.3857,19.3441,-0.0008,20.2391,-0.0000,20.2391,77.3857,15
6060.0000,77.4309,21.1441,-0.0008,20.2390,-0.0000,20.2390,77.4309,15
6061.0000,77.4536,20.6925,-0.0008,20.2390,-0.0000,20.2390,77.4536,23
6062.0000,77.4313,19.7940,-0.0008,20.2389,-0.0000,20.2389,77.4313,24
6063.0000,77.3820,19.2511,-0.0008,20.2389,-0.0000,20.2389,77.3820,33
6064.0000,77.3915,20.4296,-0.0008,20.2389,-0.0000,20.2389,77.3915,34
6065.0000,77.3474,19.3576,-0.0008,20.2388,-0.0000,20.2388,77.3474,33
6066.0000,77.4017,21.3237,-0.0008,20.2388,-0.0000,20.2388,77.4017,36
6067.0000,78.4134,20.2346,0.0000,0.0100,0.0100,20.2388,78.4134,0
