Simulate Step number ,Current lidar reading,Estimated lead car speed from lidar reading,Acceleration command from MPC,Speed command from MPC,Distance command from MPC,Measure Speed,Update lidar reading
5952,111.483,28.7561,-7.87986e-06,28.8001,-9.84982e-09,28.8001,111.483
5953,111.481,28.7561,4.16546e-05,28.8001,5.20683e-08,28.8001,111.481
5954,111.479,28.7561,-7.88355e-06,28.8001,-9.85444e-09,28.8001,111.479
5955,111.476,28.7561,0.00253429,28.8002,3.16786e-06,28.8002,111.476
5956,111.474,28.7561,-7.88768e-06,28.8002,-9.8596e-09,28.8002,111.474
5957,111.473,28.7561,-1.06971,28.7468,0.045946,28.7468,111.473
5958,111.472,28.7561,1.17852,28.8057,0.00147315,28.8057,111.472
5959,111.47,28.7561,-7.91229e-06,28.8057,-9.89036e-09,28.8057,111.47
5960,111.467,28.7561,-7.91341e-06,28.8057,-9.89177e-09,28.8057,111.467
5961,111.465,28.7561,-7.9075e-06,28.8057,-9.89314e-09,28.8057,111.465
5962,111.462,28.7561,4.15897e-05,28.8057,5.19871e-08,28.8057,111.462
5963,111.46,28.7561,-7.91663e-06,28.8057,-9.89578e-09,28.8057,111.46
5964,111.457,28.7561,-7.91764e-06,28.8057,-9.89705e-09,28.8057,111.457
5965,111.455,28.7561,-7.91864e-06,28.8057,-9.89829e-09,28.8057,111.455
5966,111.452,28.7561,4.11824e-05,28.8057,5.14781e-08,28.8057,111.452
5967,111.45,28.7561,4.3167e-05,28.8057,5.39588e-08,28.8057,111.45
5968,111.448,28.7561,4.16831e-05,28.8057,5.21038e-08,28.8057,111.448
5969,111.445,28.7561,-7.92239e-06,28.8057,-9.90299e-09,28.8057,111.445
5970,111.448,28.7561,-4,28.6057,3.72742,28.6057,111.448
5971,111.453,28.7561,2,28.7057,0.0025,28.7057,111.453
5972,111.453,28.7561,1.5494,28.7832,0.197382,28.7832,111.453
5973,111.452,28.7561,-7.68874e-06,28.7832,-9.61092e-09,28.7832,111.452
5974,111.45,28.7561,-7.69637e-06,28.7832,-9.62046e-09,28.7832,111.45
5975,111.449,28.7561,0.0275234,28.7845,-9.66008e-09,28.7845,111.449
5976,111.448,28.7561,-7.73663e-06,28.7845,-9.67078e-09,28.7845,111.448
5977,111.446,28.7561,-7.75376e-06,28.7845,-9.68762e-09,28.7845,111.446
5978,111.445,28.7561,-7.75147e-06,28.7845,-9.68934e-09,28.7845,111.445
5979,111.443,28.7561,-7.74514e-06,28.7845,-9.68142e-09,28.7845,111.443
5980,111.442,28.7561,-7.74999e-06,28.7845,-9.68749e-09,28.7845,111.442
5981,111.441,28.7561,-7.75141e-06,28.7845,-9.68927e-09,28.7845,111.441
5982,111.439,28.7561,-7.7453e-06,28.7845,-9.68163e-09,28.7845,111.439
5983,111.438,28.7561,2.10208e-06,28.7845,2.6276e-09,28.7845,111.438
5984,111.436,28.7561,-7.76494e-06,28.7845,-9.70617e-09,28.7845,111.436
5985,111.435,28.7561,-7.76758e-06,28.7845,-9.70948e-09,28.7845,111.435
5986,111.433,28.7561,0.000220632,28.7845,2.7579e-07,28.7845,111.433
5987,111.432,28.7561,-7.77123e-06,28.7845,-9.71404e-09,28.7845,111.432
5988,111.431,28.7561,-7.77045e-06,28.7845,-9.71306e-09,28.7845,111.431
5989,111.429,28.7561,-7.80528e-06,28.7845,-9.7566e-09,28.7845,111.429
5990,111.428,28.7561,-7.77327e-06,28.7845,-9.71659e-09,28.7845,111.428
5991,111.431,28.7561,-4,28.5845,3.72742,28.5845,111.431
5992,111.437,28.7561,2,28.6845,0.0025,28.6845,111.437
5993,111.438,28.7561,2,28.7845,0.0025,28.7845,111.438
5994,111.442,28.7561,-4,28.5845,3.72742,28.5845,111.442
5995,111.448,28.7561,1.99997,28.6845,0.00249996,28.6845,111.448
5996,111.449,28.7561,2,28.7845,0.0025,28.7845,111.449
5997,111.453,28.7561,-4,28.5845,3.72742,28.5845,111.453
5998,111.459,28.7561,2,28.6845,0.0025,28.6845,111.459
5999,111.46,28.7561,2,28.7845,0.0025,28.7845,111.46
6000,111.463,28.7561,-4,28.5845,3.72742,28.5845,111.463
6001,111.47,28.7561,2,28.6845,0.0025,28.6845,111.47
6002,111.471,28.7561,2,28.7845,0.0025,28.7845,111.471
6003,111.469,28.7561,-7.63523e-06,28.7845,-9.54404e-09,28.7845,111.469
6004,111.468,28.7561,-7.64619e-06,28.7845,-9.55773e-09,28.7845,111.468
6005,111.466,28.7561,-7.6565e-06,28.7845,-9.57063e-09,28.7845,111.466
6006,111.47,28.7561,-4,15.9509,68.1411,28.5845,111.47
6007,111.476,28.7561,2,28.6845,0.0025,28.6845,111.476
6008,111.485,28.7561,-4,16.0552,68.1411,28.4845,111.485
6009,111.503,28.7561,-4,28.2845,3.72742,28.2845,111.503
6010,111.524,28.7561,2,28.3845,0.0025,28.3845,111.524
6011,111.54,28.7561,2,28.4845,0.0025,28.4845,111.54
6012,111.551,28.7561,2,28.5845,0.0025,28.5845,111.551
6013,111.557,28.7561,2,28.6845,0.0025,28.6845,111.557
6014,111.559,28.7561,1.99999,28.7845,0.197946,28.7845,111.559
6015,111.557,28.7561,0.225812,28.7958,0.000282265,28.7958,111.557
6016,111.555,28.7561,0.0001477,28.7958,1.84626e-07,28.7958,111.555
6017,111.553,28.7561,-7.58239e-06,28.7958,-9.47799e-09,28.7958,111.553
6018,111.551,28.7561,-7.60207e-06,28.7958,-9.50259e-09,28.7958,111.551
6019,111.55,28.7561,-1.29016,28.7313,0.193833,28.7313,111.55
6020,111.549,28.7561,2,28.8313,0.0025,28.8313,111.549
6021,111.545,28.7561,-7.94264e-06,28.8313,-9.9283e-09,28.8313,111.545
6022,111.542,28.7561,-7.78489e-06,28.8313,-9.73112e-09,28.8313,111.542
6023,111.538,28.7561,-7.94408e-06,28.8313,-9.9301e-09,28.8313,111.538
6024,111.534,28.7561,2.72807e-05,28.8313,3.41009e-08,28.8313,111.534
6025,111.534,28.7561,-2.70671,28.696,0.192062,28.696,111.534
6026,111.534,28.7561,2,28.796,0.197946,28.796,111.534
6027,111.532,28.7561,-7.72856e-06,28.796,-9.66069e-09,28.796,111.532
6028,111.53,28.7561,-7.73704e-06,28.796,-9.6713e-09,28.796,111.53
6029,111.533,28.7561,-4,28.596,3.72742,28.596,111.533
6030,111.539,28.7561,2,28.696,0.0025,28.696,111.539
6031,111.547,28.7561,-4,28.496,3.72742,28.496,111.547
6032,111.557,28.7561,2,28.596,0.0025,28.596,111.557
6033,111.57,28.7561,-4,28.396,3.72742,28.396,111.57
6034,111.593,28.7561,-4,28.196,3.72742,28.196,111.593
6035,111.619,28.7561,2,28.296,0.0025,28.296,111.619
6036,111.639,28.7561,2,28.396,0.0025,28.396,111.639
6037,111.655,28.7561,2,28.496,0.0025,28.496,111.655
6038,111.665,28.7561,2,28.596,0.0025,28.596,111.665
6039,111.671,28.7561,2,28.696,0.0025,28.696,111.671
6040,111.671,28.7561,2,28.796,0.0025,28.796,111.671
6041,111.674,28.7561,-4,28.596,3.72742,28.596,111.674
6042,111.68,28.7561,2,28.696,0.0025,28.696,111.68
6043,111.688,28.7561,-4,28.496,3.72742,28.496,111.688
6044,111.706,28.7561,-4,28.296,3.72742,28.296,111.706
6045,111.726,28.7561,2,28.396,0.0025,28.396,111.726
6046,111.742,28.7561,2,28.496,0.0025,28.496,111.742
6047,111.752,28.7561,2,28.596,0.0025,28.596,111.752
6048,111.765,28.7561,-4,28.396,3.72742,28.396,111.765
6049,111.781,28.7561,2,28.496,0.0025,28.496,111.781
6050,111.791,28.7561,2,28.596,0.0025,28.596,111.791
6051,111.804,28.7561,-4,16.2364,68.1411,28.396,111.804
6052,111.82,28.7561,2,28.496,0.0025,28.496,111.82
6053,111.83,28.7561,2,28.596,0.0025,28.596,111.83
6054,111.836,28.7561,2,28.696,0.0025,28.696,111.836
6055,111.836,28.7561,2,28.796,0.0025,28.796,111.836
6056,111.833,28.7561,1.29269,28.8606,0.00161587,28.8606,111.833
6057,111.828,28.7561,-7.92092e-06,28.8606,-9.90115e-09,28.8606,111.828
6058,111.822,28.7561,-7.92282e-06,28.8606,-9.90353e-09,28.8606,111.822
6059,111.817,28.7561,0.0010624,28.8607,1.32799e-06,28.8607,111.817
6060,111.817,28.7561,-4,15.9753,68.1411,28.6607,111.817
6061,111.819,28.7561,2,28.7607,0.0025,28.7607,111.819
6062,111.816,28.7561,2,28.8607,0.0025,28.8607,111.816
6063,111.811,28.7561,3.92451e-05,28.8607,4.90563e-08,28.8607,111.811
6064,111.811,28.7561,-4,15.9736,68.1411,28.6607,111.811
6065,111.813,28.7561,2,28.7607,0.0025,28.7607,111.813
6066,111.818,28.7561,-4,16.0757,68.1411,28.5607,111.818
6067,111.833,28.7561,-4,16.2799,68.1411,28.3607,111.833
6068,111.85,28.7561,2,28.4607,0.0025,28.4607,111.85
6069,111.862,28.7561,2,28.5607,0.0025,28.5607,111.862
6070,111.87,28.7561,2,28.6607,0.0025,28.6607,111.87
6071,111.879,28.7561,-4,16.1934,68.1411,28.4607,111.879
6072,111.892,28.7561,2,28.5607,0.0025,28.5607,111.892
6073,111.906,28.7561,-4,16.3013,68.1411,28.3607,111.906
6074,111.931,28.7561,-4,16.5085,68.1411,28.1607,111.931
6075,111.958,28.7561,2,28.2607,0.0025,28.2607,111.958
6076,111.988,28.7561,-4,16.625,68.1411,28.0607,111.988
6077,112.02,28.7561,2,28.1607,0.0025,28.1607,112.02
6078,112.048,28.7561,2,28.2607,-9.999e-09,28.2607,112.048
6079,112.07,28.7561,2,28.3607,0.0025,28.3607,112.07
6080,112.087,28.7561,2,28.4607,0.0025,28.4607,112.087
6081,112.1,28.7561,2,28.5607,-9.999e-09,28.5607,112.1
6082,112.114,28.7561,-4,28.3607,3.72742,28.3607,112.114
6083,112.135,28.7561,-1.04571,28.3084,3.73112,28.3084,112.135
6084,112.155,28.7561,2,28.4084,0.0025,28.4084,112.155
6085,112.17,28.7561,2,28.5084,0.0525,28.5084,112.17
6086,112.18,28.7561,2,28.6084,0.0025,28.6084,112.18
6087,112.185,28.7561,2,28.7084,0.0025,28.7084,112.185
6088,112.185,28.7561,2,28.8084,0.0025,28.8084,112.185
6089,112.18,28.7561,1.99999,28.9084,0.00249998,28.9084,112.18
6090,112.172,28.7561,3.0058e-05,28.9084,3.75725e-08,28.9084,112.172
6091,112.164,28.7561,-7.91902e-06,28.9084,-9.89748e-09,28.9084,112.164
6092,112.157,28.7561,-7.92093e-06,28.9084,-9.90116e-09,28.9084,112.157
6093,112.149,28.7561,9.92013e-07,28.9084,1.24002e-09,28.9084,112.149
6094,112.142,28.7561,-1.13559e-07,28.9084,-1.41948e-10,28.9084,112.142
6095,112.139,28.7561,-4,28.7084,4.71237,28.7084,112.139
6096,112.139,28.7561,2,28.8084,0.0025,28.8084,112.139
6097,112.134,28.7561,2,28.9084,0.0025,28.9084,112.134
6098,112.126,28.7561,-4.54716e-06,28.9084,-5.68395e-09,28.9084,112.126
6099,112.119,28.7561,5.14697e-05,28.9084,6.43372e-08,28.9084,112.119
6100,112.111,28.7561,-7.93501e-06,28.9084,-9.91876e-09,28.9084,112.111
6101,112.103,28.7561,7.10111e-05,28.9084,8.87638e-08,28.9084,112.103
6102,112.101,28.7561,-4,28.7084,3.72742,28.7084,112.101
6103,112.108,28.7561,-4,28.5084,3.72742,28.5084,112.108
6104,112.118,28.7561,2,28.6084,0.0025,28.6084,112.118
6105,112.123,28.7561,2,28.7084,0.0025,28.7084,112.123
6106,112.123,28.7561,2,28.8084,0.0025,28.8084,112.123
6107,112.118,28.7561,2,28.9084,0.0025,28.9084,112.118
6108,112.11,28.7561,-7.92543e-06,28.9084,-9.90678e-09,28.9084,112.11
6109,112.102,28.7561,-7.91665e-06,28.9084,-9.89582e-09,28.9084,112.102
6110,112.097,28.7561,-1.74396,28.8212,0.0478201,28.8212,112.097
6111,112.091,28.7561,1.75236,28.9088,0.00219045,28.9088,112.091
6112,112.084,28.7561,-7.94178e-06,28.9088,-9.92722e-09,28.9088,112.084
6113,112.076,28.7561,-7.94328e-06,28.9088,-9.9291e-09,28.9088,112.076
6114,112.069,28.7561,2.21963e-05,28.9088,2.77453e-08,28.9088,112.069
6115,112.061,28.7561,-7.94607e-06,28.9088,-9.93258e-09,28.9088,112.061
6116,112.058,28.7561,-4,28.7088,3.72742,28.7088,112.058
6117,112.058,28.7561,2,28.8088,0.0025,28.8088,112.058
6118,112.053,28.7561,1.99999,28.9088,0.00249998,28.9088,112.053
6119,112.05,28.7561,-4,15.9949,68.1411,28.7088,112.05
6120,112.05,28.7561,2,28.8088,0.0025,28.8088,112.05
6121,112.045,28.7561,1.96371,28.907,0.00245464,28.907,112.045
6122,112.038,28.7561,2.0354e-05,28.907,2.54425e-08,28.907,112.038
6123,112.03,28.7561,-7.94907e-06,28.907,-9.93634e-09,28.907,112.03
6124,112.02,28.7561,1.99999,29.007,-9.9704e-09,29.007,112.02
6125,112.007,28.7561,6.31432e-05,29.007,-9.98428e-09,29.007,112.007
6126,111.995,28.7561,-7.98766e-06,29.007,-9.98457e-09,29.007,111.995
6127,111.982,28.7561,-7.98788e-06,29.007,-9.98484e-09,29.007,111.982
6128,111.97,28.7561,-7.98809e-06,29.007,-9.98511e-09,29.007,111.97
6129,111.957,28.7561,-5.14499e-06,29.007,-6.43123e-09,29.007,111.957
6130,111.95,28.7561,-3.99999,28.807,0.190446,28.807,111.95
6131,111.945,28.7561,1.49074,28.8815,0.00186343,28.8815,111.945
6132,111.939,28.7561,1.68584e-05,28.8815,2.1073e-08,28.8815,111.939
6133,111.93,28.7561,2,28.9815,-9.999e-09,28.9815,111.93
6134,111.919,28.7561,-7.98558e-06,28.9815,-9.98198e-09,28.9815,111.919
6135,111.908,28.7561,-6.11549e-06,28.9815,-7.64436e-09,28.9815,111.908
6136,111.896,28.7561,-6.06387e-06,28.9815,-7.57983e-09,28.9815,111.896
6137,111.885,28.7561,-6.1109e-06,28.9815,-7.63862e-09,28.9815,111.885
6138,111.874,28.7561,-6.81748e-06,28.9815,-8.52185e-09,28.9815,111.874
6139,111.863,28.7561,-7.98684e-06,28.9815,-9.98354e-09,28.9815,111.863
6140,111.851,28.7561,-7.05092e-06,28.9815,-8.81365e-09,28.9815,111.851
6141,111.84,28.7561,-7.98728e-06,28.9815,-9.9841e-09,28.9815,111.84
6142,111.829,28.7561,-7.98749e-06,28.9815,-9.98436e-09,28.9815,111.829
6143,111.818,28.7561,-7.98769e-06,28.9815,-9.98461e-09,28.9815,111.818
6144,111.806,28.7561,-7.98789e-06,28.9815,-9.98486e-09,28.9815,111.806
6145,111.795,28.7561,-7.98808e-06,28.9815,-9.9851e-09,28.9815,111.795
6146,111.784,28.7561,-7.98826e-06,28.9815,-9.98533e-09,28.9815,111.784
6147,111.772,28.7561,-7.98844e-06,28.9815,-9.98555e-09,28.9815,111.772
6148,111.761,28.7561,-7.98862e-06,28.9815,-9.98577e-09,28.9815,111.761
6149,111.75,28.7561,-7.98878e-06,28.9815,-9.98598e-09,28.9815,111.75
6150,111.739,28.7561,-7.98895e-06,28.9815,-9.98618e-09,28.9815,111.739
6151,111.727,28.7561,0.205909,28.9918,-9.98699e-09,28.9918,111.727
6152,111.715,28.7561,-3.8137e-06,28.9918,-4.76712e-09,28.9918,111.715
6153,111.703,28.7561,-7.99028e-06,28.9918,-9.98785e-09,28.9918,111.703
6154,111.692,28.7561,-7.99041e-06,28.9918,-9.98801e-09,28.9918,111.692
6155,111.68,28.7561,-7.99053e-06,28.9918,-9.98817e-09,28.9918,111.68
6156,111.668,28.7561,-3.86676e-06,28.9918,-4.83345e-09,28.9918,111.668
6157,111.656,28.7561,-3.93572e-06,28.9918,-4.91965e-09,28.9918,111.656
6158,111.645,28.7561,0,0.00999999,0.00999999,28.9918,111.645
6159,111.633,28.7561,-7.991e-06,28.9918,-9.98875e-09,28.9918,111.633
6160,111.626,28.7561,-4,28.7918,0.190446,28.7918,111.626
6161,111.624,28.7561,0.316166,28.8076,0.000395208,28.8076,111.624
6162,111.621,28.7561,0.000521907,28.8077,6.52383e-07,28.8077,111.621
6163,111.624,28.7561,-4,28.6077,3.72742,28.6077,111.624
6164,111.629,28.7561,2,28.7077,0.0025,28.7077,111.629
6165,111.636,28.7561,-4,16.0759,68.1411,28.5077,111.636
6166,111.653,28.7561,-4,28.3077,3.72742,28.3077,111.653
6167,111.673,28.7561,2,28.4077,0.0025,28.4077,111.673
6168,111.688,28.7561,2,28.5077,0.0025,28.5077,111.688
6169,111.706,28.7561,-4,28.3077,3.72742,28.3077,111.706
6170,111.726,28.7561,2,28.4077,0.0025,28.4077,111.726
6171,111.74,28.7561,2,28.5077,0.0025,28.5077,111.74
6172,111.75,28.7561,2,28.6077,0.0025,28.6077,111.75
6173,111.755,28.7561,2,28.7077,0.0025,28.7077,111.755
6174,111.755,28.7561,2,28.8077,0.0025,28.8077,111.755
6175,111.752,28.7561,0.420148,28.8287,0.000525186,28.8287,111.752
6176,111.754,28.7561,-4,28.6287,3.72742,28.6287,111.754
6177,111.757,28.7561,2,28.7287,0.0025,28.7287,111.757
6178,111.756,28.7561,2,28.8287,0.0025,28.8287,111.756
6179,111.753,28.7561,-7.74875e-06,28.8287,-9.68593e-09,28.8287,111.753
6180,111.749,28.7561,0.00187899,28.8288,2.34874e-06,28.8288,111.749
6181,111.75,28.7561,-4,28.6288,3.72742,28.6288,111.75
6182,111.762,28.7561,-4,28.4288,3.72742,28.4288,111.762
6183,111.783,28.7561,-4,28.2288,3.72742,28.2288,111.783
6184,111.807,28.7561,2,28.3288,0.0025,28.3288,111.807
6185,111.826,28.7561,2,28.4288,0.0025,28.4288,111.826
6186,111.84,28.7561,2,28.5288,0.0025,28.5288,111.84
6187,111.849,28.7561,2,28.6288,0.0025,28.6288,111.849
6188,111.86,28.7561,-4,28.4288,3.72742,28.4288,111.86
6189,111.874,28.7561,2,28.5288,0.0025,28.5288,111.874
6190,111.883,28.7561,2,28.6288,0.0025,28.6288,111.883
6191,111.887,28.7561,2,28.7288,0.0025,28.7288,111.887
6192,111.885,28.7561,1.99999,28.8288,0.00249999,28.8288,111.885
6193,111.887,28.7561,-4,28.6288,3.72742,28.6288,111.887
6194,111.891,28.7561,2,28.7288,0.0025,28.7288,111.891
6195,111.889,28.7561,1.99999,28.8288,0.00249999,28.8288,111.889
6196,111.885,28.7561,0.354037,28.8465,0.000442546,28.8465,111.885
6197,111.886,28.7561,-4,28.6465,3.72742,28.6465,111.886
6198,111.889,28.7561,2,28.7465,0.0025,28.7465,111.889
6199,111.894,28.7561,-4,28.5465,3.72742,28.5465,111.894
6200,111.91,28.7561,-4,28.3465,3.72742,28.3465,111.91
6201,111.928,28.7561,2,28.4465,0.0025,28.4465,111.928
6202,111.941,28.7561,2,28.5465,0.0025,28.5465,111.941
6203,111.949,28.7561,2,28.6465,0.0025,28.6465,111.949
6204,111.952,28.7561,2,28.7465,0.0025,28.7465,111.952
6205,111.95,28.7561,2,28.8465,0.0025,28.8465,111.95
6206,111.945,28.7561,0.0169505,28.8473,2.11881e-05,28.8473,111.945
6207,111.941,28.7561,-5.69466e-06,28.8473,-7.11832e-09,28.8473,111.941
6208,111.936,28.7561,-6.58296e-06,28.8473,-8.2287e-09,28.8473,111.936
6209,111.931,28.7561,-6.97709e-06,28.8473,-8.72137e-09,28.8473,111.931
6210,111.927,28.7561,-7.19969e-06,28.8473,-8.99961e-09,28.8473,111.927
6211,111.922,28.7561,-7.34271e-06,28.8473,-9.17839e-09,28.8473,111.922
6212,111.918,28.7561,0.0597338,28.8503,7.46673e-05,28.8503,111.918
6213,111.918,28.7561,-4,28.6503,3.72742,28.6503,111.918
6214,111.921,28.7561,2,28.7503,0.00249991,28.7503,111.921
6215,111.926,28.7561,-4,28.5503,3.72742,28.5503,111.926
6216,111.934,28.7561,2,28.6503,0.0025,28.6503,111.934
6217,111.937,28.7561,2,28.7503,0.0025,28.7503,111.937
6218,111.934,28.7561,2,28.8503,0.0025,28.8503,111.934
6219,111.93,28.7561,-7.56688e-06,28.8503,-9.4586e-09,28.8503,111.93
6220,111.925,28.7561,0.0291162,28.8518,3.63952e-05,28.8518,111.925
6221,111.918,28.7561,2,28.9518,-9.999e-09,28.9518,111.918
6222,111.908,28.7561,-7.97856e-06,28.9518,-9.9732e-09,28.9518,111.908
6223,111.896,28.7561,2,29.0518,-9.999e-09,29.0518,111.896
6224,111.881,28.7561,-6.9213e-06,29.0518,-8.65162e-09,29.0518,111.881
6225,111.866,28.7561,-0.00961213,29.0513,-9.99084e-09,29.0513,111.866
6226,111.851,28.7561,-7.30556e-06,29.0513,-9.13195e-09,29.0513,111.851
6227,111.837,28.7561,-7.99293e-06,29.0513,-9.99116e-09,29.0513,111.837
6228,111.822,28.7561,-7.99306e-06,29.0513,-9.99132e-09,29.0513,111.822
6229,111.807,28.7561,-7.99318e-06,29.0513,-9.99147e-09,29.0513,111.807
6230,111.792,28.7561,-7.9933e-06,29.0513,-9.99162e-09,29.0513,111.792
6231,111.783,28.7561,-4,28.8513,3.72742,28.8513,111.783
6232,111.778,28.7561,6.7205e-05,28.8513,8.40075e-08,28.8513,111.778
6233,111.773,28.7561,-7.91705e-06,28.8513,-9.89632e-09,28.8513,111.773
6234,111.768,28.7561,-7.91896e-06,28.8513,-9.8987e-09,28.8513,111.768
6235,111.763,28.7561,-7.92078e-06,28.8513,-9.90098e-09,28.8513,111.763
6236,111.759,28.7561,-7.92252e-06,28.8513,-9.90315e-09,28.8513,111.759
6237,111.754,28.7561,-0.000158138,28.8513,-9.90523e-09,28.8513,111.754
6238,111.749,28.7561,-7.92577e-06,28.8513,-9.90721e-09,28.8513,111.749
6239,111.744,28.7561,-7.92833e-06,28.8513,-9.90912e-09,28.8513,111.744
6240,111.74,28.7561,2.38733e-05,28.8513,2.98416e-08,28.8513,111.74
6241,111.735,28.7561,-7.93018e-06,28.8513,-9.91273e-09,28.8513,111.735
6242,111.73,28.7561,8.70589e-06,28.8513,1.08824e-08,28.8513,111.73
6243,111.725,28.7561,-7.93284e-06,28.8513,-9.91605e-09,28.8513,111.725
6244,111.721,28.7561,-7.93389e-06,28.8513,-9.91762e-09,28.8513,111.721
6245,111.716,28.7561,3.56175e-05,28.8513,4.45219e-08,28.8513,111.716
6246,111.711,28.7561,1.14808e-05,28.8513,1.4351e-08,28.8513,111.711
6247,111.708,28.7561,-1.70054,28.7662,0.0451575,28.7662,111.708
6248,111.706,28.7561,1.71602,28.852,0.00208253,28.852,111.706
6249,111.701,28.7561,0.0499921,28.8545,-9.92739e-09,28.8545,111.701
6250,111.701,28.7561,-4,28.6545,3.72742,28.6545,111.701
6251,111.704,28.7561,1.99999,28.7545,0.0497832,28.7545,111.704
6252,111.701,28.7561,2,28.8545,0.0025,28.8545,111.701
6253,111.699,28.7561,-1.89098,28.76,0.0476363,28.76,111.699
6254,111.696,28.7561,1.896,28.8548,0.00237,28.8548,111.696
6255,111.691,28.7561,-7.94565e-06,28.8548,-9.93202e-09,28.8548,111.691
6256,111.691,28.7561,-4,28.6548,3.72742,28.6548,111.691
6257,111.701,28.7561,-4,28.4548,3.72742,28.4548,111.701
6258,111.721,28.7561,-4,28.2548,3.72742,28.2548,111.721
6259,111.744,28.7561,2,28.3548,0.0025,28.3548,111.744
6260,111.767,28.7561,-2.82234,28.2137,3.7289,28.2137,111.767
6261,111.792,28.7561,2,28.3137,0.0025,28.3137,111.792
6262,111.812,28.7561,2,28.4137,0.0025,28.4137,111.812
6263,111.834,28.7561,-4,28.2137,3.72742,28.2137,111.834
6264,111.858,28.7561,2,28.3137,0.0025,28.3137,111.858
6265,111.878,28.7561,2,28.4137,0.0025,28.4137,111.878
6266,111.893,28.7561,2,28.5137,0.0025,28.5137,111.893
6267,111.902,28.7561,2,28.6137,0.0025,28.6137,111.902
6268,111.907,28.7561,2,28.7137,0.0025,28.7137,111.907
6269,111.907,28.7561,2,28.8137,0.0025,28.8137,111.907
6270,111.902,28.7561,1.00953,28.8642,0.00126192,28.8642,111.902
6271,111.897,28.7561,3.75284e-05,28.8642,4.69105e-08,28.8642,111.897
6272,111.892,28.7561,-7.9027e-06,28.8642,-9.87837e-09,28.8642,111.892
6273,111.886,28.7561,-7.90565e-06,28.8642,-9.88207e-09,28.8642,111.886
6274,111.879,28.7561,1.34675,28.9315,0.00168344,28.9315,111.879
6275,111.87,28.7561,-7.97451e-06,28.9315,-9.96814e-09,28.9315,111.87
6276,111.862,28.7561,-3.70473e-06,28.9315,-4.63091e-09,28.9315,111.862
6277,111.853,28.7561,-4.8236e-06,28.9315,-6.02951e-09,28.9315,111.853
6278,111.844,28.7561,-4.75941e-06,28.9315,-5.94926e-09,28.9315,111.844
6279,111.835,28.7561,-4.81174e-06,28.9315,-6.01468e-09,28.9315,111.835
6280,111.826,28.7561,-7.97611e-06,28.9315,-9.97014e-09,28.9315,111.826
6281,111.818,28.7561,-7.9764e-06,28.9315,-9.9705e-09,28.9315,111.818
6282,111.809,28.7561,-7.97669e-06,28.9315,-9.97086e-09,28.9315,111.809
6283,111.8,28.7561,-7.97697e-06,28.9315,-9.97122e-09,28.9315,111.8
6284,111.791,28.7561,-7.97725e-06,28.9315,-9.97156e-09,28.9315,111.791
6285,111.783,28.7561,-7.97776e-06,28.9315,-9.97221e-09,28.9315,111.783
6286,111.774,28.7561,5.71387e-05,28.9315,7.14233e-08,28.9315,111.774
6287,111.765,28.7561,-7.97977e-06,28.9315,-9.97342e-09,28.9315,111.765
6288,111.756,28.7561,-7.97919e-06,28.9315,-9.97399e-09,28.9315,111.756
6289,111.748,28.7561,-4.6657e-06,28.9315,-5.83213e-09,28.9315,111.748
6290,111.739,28.7561,-7.98004e-06,28.9315,-9.97505e-09,28.9315,111.739
6291,111.728,28.7561,2,29.0315,-9.999e-09,29.0315,111.728
6292,111.719,28.7561,-4,15.7761,68.1411,28.8315,111.719
6293,111.715,28.7561,-7.86085e-06,28.8315,-9.82607e-09,28.8315,111.715
6294,111.712,28.7561,-0.94062,28.7845,0.0461074,28.7845,111.712
6295,111.71,28.7561,1.06812,28.8379,0.00133515,28.8379,111.71
6296,111.706,28.7561,3.54322e-05,28.8379,4.42903e-08,28.8379,111.706
6297,111.701,28.7561,-7.9075e-06,28.8379,-9.88438e-09,28.8379,111.701
6298,111.697,28.7561,2.05074e-05,28.8379,2.56342e-08,28.8379,111.697
6299,111.693,28.7561,-7.9115e-06,28.8379,-9.88937e-09,28.8379,111.693
6300,111.689,28.7561,-7.91337e-06,28.8379,-9.89171e-09,28.8379,111.689
6301,111.685,28.7561,5.26249e-05,28.8379,6.57812e-08,28.8379,111.685
6302,111.681,28.7561,-7.91688e-06,28.8379,-9.89611e-09,28.8379,111.681
6303,111.677,28.7561,-7.91853e-06,28.8379,-9.89817e-09,28.8379,111.677
6304,111.673,28.7561,-7.92012e-06,28.8379,-9.90015e-09,28.8379,111.673
6305,111.669,28.7561,-7.92165e-06,28.8379,-9.90206e-09,28.8379,111.669
6306,111.665,28.7561,-7.92312e-06,28.8379,-9.9039e-09,28.8379,111.665
6307,111.661,28.7561,-7.92454e-06,28.8379,-9.90567e-09,28.8379,111.661
6308,111.656,28.7561,2.70117e-05,28.8379,3.37646e-08,28.8379,111.656
6309,111.652,28.7561,-7.92722e-06,28.8379,-9.90903e-09,28.8379,111.652
6310,111.648,28.7561,-7.92849e-06,28.8379,-9.91061e-09,28.8379,111.648
6311,111.644,28.7561,4.08059e-05,28.8379,5.10074e-08,28.8379,111.644
6312,111.643,28.7561,-2.31531,28.7221,0.192551,28.7221,111.643
6313,111.642,28.7561,2,28.8221,-9.999e-09,28.8221,111.642
6314,111.639,28.7561,-7.87596e-06,28.8221,-9.84495e-09,28.8221,111.639
