Simulate Step number ,Current lidar reading,Estimated lead car speed from lidar reading,Acceleration command from MPC,Speed command from MPC,Distance command from MPC,Measure Speed,Update lidar reading
2300,236.654,24.7561,0.0463512,29.0526,-9.999e-09,28.955,236.654
2301,236.444,24.7561,-7.97427e-06,28.955,-9.96783e-09,28.955,236.444
2302,236.234,24.7561,-7.97292e-06,28.955,-9.96616e-09,28.955,236.234
2303,236.024,24.7561,-7.97143e-06,28.955,-9.96429e-09,28.955,236.024
2304,235.814,24.7561,-7.96977e-06,28.955,-9.96221e-09,28.955,235.814
2305,235.604,24.7561,-7.9679e-06,28.955,-9.95988e-09,28.955,235.604
2306,235.394,24.7561,-0.0269024,28.9536,0.275089,28.9536,235.394
2307,235.184,24.7561,-7.59015e-06,28.9536,-9.48769e-09,28.9536,235.184
2308,234.974,24.7561,-6.0614e-06,28.9536,-7.57675e-09,28.9536,234.974
2309,234.764,24.7561,0.12987,28.9601,13.957,28.9601,234.764
2310,234.554,24.7561,-8.71601e-06,28.9601,-9.98929e-09,28.9601,234.554
2311,234.344,24.7561,-7.99129e-06,28.9601,-9.98911e-09,28.9601,234.344
2312,234.134,24.7561,-0.000203191,28.9601,-9.98891e-09,28.9601,234.134
2313,233.923,24.7561,-7.99097e-06,28.9601,-9.98871e-09,28.9601,233.923
2314,233.713,24.7561,-7.99081e-06,28.9601,-9.98851e-09,28.9601,233.713
2315,233.503,24.7561,0.0208244,28.9611,13.9568,28.9611,233.503
2316,233.293,24.7561,-7.99195e-06,28.9611,-9.98994e-09,28.9611,233.293
2317,233.083,24.7561,-7.99182e-06,28.9611,-9.98978e-09,28.9611,233.083
2318,232.872,24.7561,-7.99169e-06,28.9611,-9.98961e-09,28.9611,232.872
2319,232.662,24.7561,-7.99156e-06,28.9611,-9.98945e-09,28.9611,232.662
2320,232.452,24.7561,-7.99142e-06,28.9611,-9.98927e-09,28.9611,232.452
2321,232.242,24.7561,-7.99127e-06,28.9611,-9.98909e-09,28.9611,232.242
2322,232.031,24.7561,-7.99114e-06,28.9611,-9.9889e-09,28.9611,232.031
2323,231.821,24.7561,-7.99097e-06,28.9611,-9.98871e-09,28.9611,231.821
2324,231.611,24.7561,-7.99081e-06,28.9611,-9.98851e-09,28.9611,231.611
2325,231.401,24.7561,-7.99064e-06,28.9611,-9.9883e-09,28.9611,231.401
2326,231.19,24.7561,-7.99047e-06,28.9611,-9.98809e-09,28.9611,231.19
2327,230.98,24.7561,-7.99029e-06,28.9611,-9.98786e-09,28.9611,230.98
2328,230.77,24.7561,-7.99011e-06,28.9611,-9.98763e-09,28.9611,230.77
2329,230.56,24.7561,-7.98991e-06,28.9611,-9.98739e-09,28.9611,230.56
2330,230.349,24.7561,-7.98971e-06,28.9611,-9.98714e-09,28.9611,230.349
2331,230.139,24.7561,-7.9895e-06,28.9611,-9.98688e-09,28.9611,230.139
2332,229.929,24.7561,-7.98929e-06,28.9611,-9.98661e-09,28.9611,229.929
2333,229.718,24.7561,-7.98906e-06,28.9611,-9.98633e-09,28.9611,229.718
2334,229.508,24.7561,-7.98883e-06,28.9611,-9.98603e-09,28.9611,229.508
2335,229.298,24.7561,-7.98858e-06,28.9611,-9.98572e-09,28.9611,229.298
2336,229.088,24.7561,-7.98832e-06,28.9611,-9.9854e-09,28.9611,229.088
2337,228.877,24.7561,-7.98805e-06,28.9611,-9.98507e-09,28.9611,228.877
2338,228.667,24.7561,-7.98777e-06,28.9611,-9.98471e-09,28.9611,228.667
2339,228.457,24.7561,-7.98748e-06,28.9611,-9.98434e-09,28.9611,228.457
2340,228.247,24.7561,-7.98717e-06,28.9611,-9.98396e-09,28.9611,228.247
2341,228.036,24.7561,-7.98684e-06,28.9611,-9.98355e-09,28.9611,228.036
2342,227.826,24.7561,-7.9865e-06,28.9611,-9.98312e-09,28.9611,227.826
2343,227.616,24.7561,-7.98614e-06,28.9611,-9.98267e-09,28.9611,227.616
2344,227.406,24.7561,-7.98575e-06,28.9611,-9.98219e-09,28.9611,227.406
2345,227.195,24.7561,-7.98535e-06,28.9611,-9.98169e-09,28.9611,227.195
2346,226.985,24.7561,-7.98493e-06,28.9611,-9.98116e-09,28.9611,226.985
2347,226.775,24.7561,-7.98447e-06,28.9611,-9.98059e-09,28.9611,226.775
2348,226.565,24.7561,-7.984e-06,28.9611,-9.97999e-09,28.9611,226.565
2349,226.354,24.7561,-7.98349e-06,28.9611,-9.97936e-09,28.9611,226.354
2350,226.144,24.7561,-7.98294e-06,28.9611,-9.97868e-09,28.9611,226.144
2351,225.934,24.7561,-7.98236e-06,28.9611,-9.97795e-09,28.9611,225.934
2352,225.724,24.7561,-7.98174e-06,28.9611,-9.97717e-09,28.9611,225.724
2353,225.513,24.7561,-7.98107e-06,28.9611,-9.97634e-09,28.9611,225.513
2354,225.303,24.7561,-7.98036e-06,28.9611,-9.97544e-09,28.9611,225.303
2355,225.093,24.7561,-7.97958e-06,28.9611,-9.97448e-09,28.9611,225.093
2356,224.883,24.7561,-7.97874e-06,28.9611,-9.97343e-09,28.9611,224.883
2357,224.672,24.7561,-7.97784e-06,28.9611,-9.97229e-09,28.9611,224.672
2358,224.462,24.7561,-8.02265e-06,28.9611,-9.97106e-09,28.9611,224.462
2359,224.252,24.7561,0.000416912,29.058,-9.999e-09,28.9611,224.252
2360,224.042,24.7561,-7.97482e-06,28.9611,-9.96853e-09,28.9611,224.042
2361,223.831,24.7561,-7.97354e-06,28.9611,-9.96692e-09,28.9611,223.831
2362,223.621,24.7561,-8.77276e-06,28.9611,-9.96514e-09,28.9611,223.621
2363,223.411,24.7561,-7.97053e-06,28.9611,-9.96316e-09,28.9611,223.411
2364,223.201,24.7561,-7.96875e-06,28.9611,-9.96094e-09,28.9611,223.201
2365,222.99,24.7561,-7.97111e-06,28.9611,-9.95844e-09,28.9611,222.99
2366,222.78,24.7561,-7.96447e-06,28.9611,-9.95559e-09,28.9611,222.78
2367,222.57,24.7561,-7.96185e-06,28.9611,-9.95232e-09,28.9611,222.57
2368,222.36,24.7561,-7.95882e-06,28.9611,-9.94853e-09,28.9611,222.36
2369,222.149,24.7561,-7.95527e-06,28.9611,-9.94409e-09,28.9611,222.149
2370,221.939,24.7561,-7.95105e-06,28.9611,-9.93881e-09,28.9611,221.939
2371,221.729,24.7561,-7.94594e-06,28.9611,-9.93242e-09,28.9611,221.729
2372,221.519,24.7561,-7.93964e-06,28.9611,-9.92456e-09,28.9611,221.519
2373,221.308,24.7561,-7.93169e-06,28.9611,-9.91461e-09,28.9611,221.308
2374,221.098,24.7561,-7.92132e-06,28.9611,-9.90165e-09,28.9611,221.098
2375,220.888,24.7561,0.0304764,29.058,-9.999e-09,28.9627,220.888
2376,220.678,24.7561,-0.0347591,28.9609,0.275079,28.9609,220.678
2377,220.467,24.7561,-7.6641e-06,28.9609,-9.58013e-09,28.9609,220.467
2378,220.257,24.7561,-7.04643e-06,28.9609,-8.80804e-09,28.9609,220.257
2379,220.047,24.7561,0.000879853,28.961,1.09982e-06,28.961,220.047
2380,219.837,24.7561,0.0019954,28.9611,2.49426e-06,28.9611,219.837
2381,219.626,24.7561,0.00207334,28.9612,2.59168e-06,28.9612,219.626
2382,219.416,24.7561,0.00207881,28.9613,2.59851e-06,28.9613,219.416
2383,219.206,24.7561,0.00207924,28.9614,2.59904e-06,28.9614,219.206
2384,218.996,24.7561,0.00207972,28.9615,9.80684e-05,28.9615,218.996
2385,218.785,24.7561,0.00207899,28.9616,2.59873e-06,28.9616,218.785
2386,218.575,24.7561,0.00207939,28.9617,2.59924e-06,28.9617,218.575
2387,218.365,24.7561,0.00207947,28.9618,2.59933e-06,28.9618,218.365
2388,218.154,24.7561,0.00207952,28.9619,2.5994e-06,28.9619,218.154
2389,217.944,24.7561,0.00207957,28.962,2.59947e-06,28.962,217.944
2390,217.734,24.7561,0.00294846,28.9621,0.0944546,28.9621,217.734
2391,217.524,24.7561,0.00127136,28.9622,1.5901e-06,28.9622,217.524
2392,217.313,24.7561,0.00202344,28.9623,2.5293e-06,28.9623,217.313
2393,217.103,24.7561,0.00207587,28.9624,2.59483e-06,28.9624,217.103
2394,216.893,24.7561,0.00207956,28.9625,2.59945e-06,28.9625,216.893
2395,216.682,24.7561,0.00207986,28.9626,2.59983e-06,28.9626,216.682
2396,216.472,24.7561,0.00207993,28.9627,2.59991e-06,28.9627,216.472
2397,216.262,24.7561,0.00207998,28.9628,2.59998e-06,28.9628,216.262
2398,216.051,24.7561,0.00208004,28.9629,2.60004e-06,28.9629,216.051
2399,215.841,24.7561,0.00208009,28.963,2.60013e-06,28.963,215.841
2400,215.631,24.7561,0.00208014,28.9631,2.60108e-06,28.9631,215.631
2401,215.42,24.7561,0.00208019,28.9632,2.60024e-06,28.9632,215.42
2402,215.21,24.7561,0.00208024,28.9633,2.6003e-06,28.9633,215.21
2403,214.999,24.7561,0.00208029,28.9635,2.60037e-06,28.9635,214.999
2404,214.789,24.7561,0.00208034,28.9636,2.60043e-06,28.9636,214.789
2405,214.579,24.7561,0.0020804,28.9637,2.6005e-06,28.9637,214.579
2406,214.368,24.7561,0.00208045,28.9638,2.60056e-06,28.9638,214.368
2407,214.158,24.7561,0.0020805,28.9639,2.60062e-06,28.9639,214.158
2408,213.948,24.7561,0.00208055,28.964,2.60069e-06,28.964,213.948
2409,213.737,24.7561,0.0020806,28.9641,2.60075e-06,28.9641,213.737
2410,213.527,24.7561,0.00208065,28.9642,2.60082e-06,28.9642,213.527
2411,213.316,24.7561,0.0020807,28.9643,2.60088e-06,28.9643,213.316
2412,213.106,24.7561,0.00208076,28.9644,2.60094e-06,28.9644,213.106
2413,212.895,24.7561,0.00208081,28.9645,2.60101e-06,28.9645,212.895
2414,212.685,24.7561,0.00208086,28.9646,2.60107e-06,28.9646,212.685
2415,212.475,24.7561,0.00208091,28.9647,2.60114e-06,28.9647,212.475
2416,212.264,24.7561,0.00208096,28.9648,2.6012e-06,28.9648,212.264
2417,212.054,24.7561,0.00208101,28.9649,2.60127e-06,28.9649,212.054
2418,211.843,24.7561,0.00208106,28.965,2.60133e-06,28.965,211.843
2419,211.633,24.7561,0.00208112,28.9651,2.60139e-06,28.9651,211.633
2420,211.422,24.7561,0.00208117,28.9652,2.60146e-06,28.9652,211.422
2421,211.212,24.7561,0.00208122,28.9653,2.60738e-06,28.9653,211.212
2422,211.001,24.7561,0.00208127,28.9654,2.60159e-06,28.9654,211.001
2423,210.791,24.7561,0.00208132,28.9655,2.60165e-06,28.9655,210.791
2424,210.581,24.7561,0.00208137,28.9656,2.60172e-06,28.9656,210.581
2425,210.37,24.7561,0.00208142,28.9657,2.60178e-06,28.9657,210.37
2426,210.16,24.7561,0.00208148,28.9658,2.60185e-06,28.9658,210.16
2427,209.949,24.7561,0.00208153,28.966,2.60191e-06,28.966,209.949
2428,209.739,24.7561,0.00208158,28.9661,2.60197e-06,28.9661,209.739
2429,209.528,24.7561,0.00208163,28.9662,2.60204e-06,28.9662,209.528
2430,209.318,24.7561,0.00208168,28.9663,2.6021e-06,28.9663,209.318
2431,209.107,24.7561,0.00208173,28.9664,2.60217e-06,28.9664,209.107
2432,208.897,24.7561,0.00208178,28.9665,2.60223e-06,28.9665,208.897
2433,208.686,24.7561,0.00208184,28.9666,2.6023e-06,28.9666,208.686
2434,208.475,24.7561,0.00208189,28.9667,2.60236e-06,28.9667,208.475
2435,208.265,24.7561,0.00208194,28.9668,2.60242e-06,28.9668,208.265
2436,208.054,24.7561,0.00208199,28.9669,2.60249e-06,28.9669,208.054
2437,207.844,24.7561,0.00208204,28.967,2.60255e-06,28.967,207.844
2438,207.633,24.7561,0.00208209,28.9671,2.60262e-06,28.9671,207.633
2439,207.423,24.7561,0.00208214,28.9672,2.60268e-06,28.9672,207.423
2440,207.212,24.7561,0.0020822,28.9673,2.60274e-06,28.9673,207.212
2441,207.002,24.7561,0.00208225,28.9674,2.60288e-06,28.9674,207.002
2442,206.791,24.7561,0.0020823,28.9675,2.60287e-06,28.9675,206.791
2443,206.58,24.7561,0.040754,29.058,-9.999e-09,28.9695,206.58
2444,206.37,24.7561,-7.9703e-06,28.9695,-9.96288e-09,28.9695,206.37
2445,206.159,24.7561,-0.0294312,28.9681,0.275086,28.9681,206.159
2446,205.949,24.7561,-0.00104463,28.968,-9.2075e-09,28.968,205.949
2447,205.738,24.7561,0.000281346,28.968,3.5368e-07,28.968,205.738
2448,205.527,24.7561,0.00195488,28.9681,2.4436e-06,28.9681,205.527
2449,205.317,24.7561,0.00207378,28.9682,2.59223e-06,28.9682,205.317
2450,205.106,24.7561,0.00208209,28.9683,2.60262e-06,28.9683,205.106
2451,204.896,24.7561,0.00208272,28.9684,2.6034e-06,28.9684,204.896
2452,204.685,24.7561,0.0404012,29.058,-9.999e-09,28.9705,204.685
2453,204.474,24.7561,-7.97001e-06,28.9705,-9.96251e-09,28.9705,204.474
2454,204.263,24.7561,-7.96816e-06,28.9705,-9.96021e-09,28.9705,204.263
2455,204.053,24.7561,-7.96608e-06,28.9705,-9.95759e-09,28.9705,204.053
2456,203.842,24.7561,-7.96369e-06,28.9705,-9.95462e-09,28.9705,203.842
2457,203.631,24.7561,-7.96095e-06,28.9705,-9.95119e-09,28.9705,203.631
2458,203.421,24.7561,0.014237,29.058,-9.999e-09,28.9712,203.421
2459,203.21,24.7561,-7.97136e-06,28.9712,-9.96419e-09,28.9712,203.21
2460,202.999,24.7561,-7.96968e-06,28.9712,-9.96209e-09,28.9712,202.999
2461,202.788,24.7561,-7.96779e-06,28.9712,-9.95973e-09,28.9712,202.788
2462,202.578,24.7561,-0.0288554,28.9697,0.0499639,28.9697,202.578
2463,202.367,24.7561,-6.04117e-06,28.9697,-7.55147e-09,28.9697,202.367
2464,202.156,24.7561,0.00142541,28.9698,1.78176e-06,28.9698,202.156
2465,201.945,24.7561,0.00203769,28.9699,2.54711e-06,28.9699,201.945
2466,201.735,24.7561,0.0154221,28.9707,1.44963,28.9707,201.735
2467,201.524,24.7561,-7.9025e-06,28.9707,-9.87812e-09,28.9707,201.524
2468,201.313,24.7561,-7.8799e-06,28.9707,-9.84981e-09,28.9707,201.313
2469,201.103,24.7561,0.0312108,4,180.073,28.9722,201.103
2470,200.892,24.7561,-7.96998e-06,28.9722,-9.96248e-09,28.9722,200.892
2471,200.681,24.7561,-1.03816e-05,28.9722,-9.96016e-09,28.9722,200.681
2472,200.47,24.7561,-8.69061e-06,28.9722,-9.95754e-09,28.9722,200.47
2473,200.259,24.7561,-0.0273671,28.9709,0.0364424,28.9709,200.259
2474,200.049,24.7561,-4.49741e-06,28.9709,-5.62176e-09,28.9709,200.049
2475,199.838,24.7561,0.00165248,28.971,2.06561e-06,28.971,199.838
2476,199.627,24.7561,0.002054,28.9711,2.8115e-06,28.9711,199.627
2477,199.416,24.7561,0.00208205,28.9712,2.60257e-06,28.9712,199.416
2478,199.206,24.7561,0.00208401,28.9713,2.60501e-06,28.9713,199.206
2479,198.995,24.7561,0.0020842,28.9714,2.60524e-06,28.9714,198.995
2480,198.784,24.7561,0.00208426,28.9715,2.60532e-06,28.9715,198.784
2481,198.573,24.7561,0.00208431,28.9716,2.60539e-06,28.9716,198.573
2482,198.363,24.7561,0.00208436,28.9717,2.60545e-06,28.9717,198.363
2483,198.152,24.7561,0.00208441,28.9718,2.60551e-06,28.9718,198.152
2484,197.941,24.7561,0.00208446,28.9719,2.60648e-06,28.9719,197.941
2485,197.73,24.7561,0.00208451,28.972,2.60564e-06,28.972,197.73
2486,197.519,24.7561,0.0390676,29.0576,0.00213925,28.9739,197.519
2487,197.308,24.7561,-7.96886e-06,28.9739,-9.96107e-09,28.9739,197.308
2488,197.098,24.7561,-7.96686e-06,28.9739,-9.95857e-09,28.9739,197.098
2489,196.887,24.7561,-7.9646e-06,28.9739,-9.95573e-09,28.9739,196.887
2490,196.676,24.7561,-7.96198e-06,28.9739,-9.95248e-09,28.9739,196.676
2491,196.465,24.7561,-7.95896e-06,28.9739,-9.9487e-09,28.9739,196.465
2492,196.254,24.7561,-7.95542e-06,28.9739,-9.94428e-09,28.9739,196.254
2493,196.043,24.7561,-7.95121e-06,28.9739,-9.93902e-09,28.9739,196.043
2494,195.832,24.7561,-7.94613e-06,28.9739,-9.93266e-09,28.9739,195.832
2495,195.621,24.7561,-7.93986e-06,28.9739,-9.92482e-09,28.9739,195.621
2496,195.41,24.7561,-7.93193e-06,28.9739,-9.91492e-09,28.9739,195.41
2497,195.199,24.7561,-7.92161e-06,28.9739,-9.90201e-09,28.9739,195.199
2498,194.989,24.7561,-7.90759e-06,28.9739,-9.88449e-09,28.9739,194.989
2499,194.778,24.7561,-7.88746e-06,28.9739,-9.85933e-09,28.9739,194.778
2500,194.567,24.7561,-7.85613e-06,28.9739,-9.82016e-09,28.9739,194.567
2501,194.356,24.7561,-7.80063e-06,28.9739,-9.75078e-09,28.9739,194.356
2502,194.145,24.7561,-1.13993e-05,28.9739,-9.59377e-09,28.9739,194.145
2503,193.934,24.7561,-7.12502e-06,28.9739,-8.90628e-09,28.9739,193.934
2504,193.723,24.7561,0.000791124,28.974,9.88905e-07,28.974,193.723
2505,193.512,24.7561,0.00199512,28.9741,2.4939e-06,28.9741,193.512
2506,193.301,24.7561,0.00207931,28.9742,2.59914e-06,28.9742,193.301
2507,193.091,24.7561,0.00208521,28.9743,2.60651e-06,28.9743,193.091
2508,192.88,24.7561,0.00208567,28.9744,2.60709e-06,28.9744,192.88
2509,192.669,24.7561,0.00208575,28.9745,2.60719e-06,28.9745,192.669
2510,192.458,24.7561,0.0020858,28.9746,2.60725e-06,28.9746,192.458
2511,192.247,24.7561,0.00208586,28.9747,2.60732e-06,28.9747,192.247
2512,192.036,24.7561,0.00208591,28.9748,2.60738e-06,28.9748,192.036
2513,191.825,24.7561,0.00208592,28.9749,2.8514e-06,28.9749,191.825
2514,191.614,24.7561,0.00208605,28.975,2.60756e-06,28.975,191.614
2515,191.403,24.7561,0.00208606,28.9751,2.60758e-06,28.9751,191.403
2516,191.192,24.7561,0.00208611,28.9752,2.60764e-06,28.9752,191.192
2517,190.981,24.7561,0.00208616,28.9753,2.60771e-06,28.9753,190.981
2518,190.77,24.7561,0.0378115,29.058,-9.999e-09,28.9772,190.77
2519,190.559,24.7561,-7.96768e-06,28.9772,-9.9596e-09,28.9772,190.559
2520,190.348,24.7561,-7.96553e-06,28.9772,-9.95691e-09,28.9772,190.348
2521,190.137,24.7561,-7.96306e-06,28.9772,-9.95382e-09,28.9772,190.137
2522,189.926,24.7561,-7.96021e-06,28.9772,-9.95027e-09,28.9772,189.926
2523,189.715,24.7561,-7.95689e-06,28.9772,-9.94611e-09,28.9772,189.715
2524,189.504,24.7561,-7.95296e-06,28.9772,-9.94121e-09,28.9772,189.504
2525,189.293,24.7561,0.0159864,29.058,-9.999e-09,28.978,189.293
2526,189.082,24.7561,-7.96892e-06,28.978,-9.96115e-09,28.978,189.082
2527,188.871,24.7561,-7.96693e-06,28.978,-9.95866e-09,28.978,188.871
2528,188.659,24.7561,-8.00466e-06,28.978,-9.95583e-09,28.978,188.659
2529,188.448,24.7561,-7.96206e-06,28.978,-9.95258e-09,28.978,188.448
2530,188.237,24.7561,-7.95906e-06,28.978,-9.94882e-09,28.978,188.237
2531,188.026,24.7561,-7.95553e-06,28.978,-9.94441e-09,28.978,188.026
2532,187.815,24.7561,-7.95134e-06,28.978,-9.93917e-09,28.978,187.815
2533,187.604,24.7561,-7.94627e-06,28.978,-9.93284e-09,28.978,187.604
2534,187.393,24.7561,-7.94003e-06,28.978,-9.92504e-09,28.978,187.393
2535,187.182,24.7561,-7.93215e-06,28.978,-9.91519e-09,28.978,187.182
2536,186.971,24.7561,-7.92188e-06,28.978,-9.90235e-09,28.978,186.971
2537,186.76,24.7561,0.024032,29.0578,0.00199455,28.9792,186.76
2538,186.548,24.7561,-7.9679e-06,28.9792,-9.95987e-09,28.9792,186.548
2539,186.337,24.7561,-7.96577e-06,28.9792,-9.95721e-09,28.9792,186.337
2540,186.126,24.7561,-0.027008,28.9779,0.0499662,28.9779,186.126
2541,185.915,24.7561,-1.10739e-05,28.9779,0.0409877,28.9779,185.915
2542,185.704,24.7561,0.00156549,28.9779,1.95686e-06,28.9779,185.704
2543,185.493,24.7561,0.0020512,28.978,2.564e-06,28.978,185.493
2544,185.282,24.7561,0.00208503,28.9781,2.60629e-06,28.9781,185.282
2545,185.071,24.7561,0.00208743,28.9783,2.60929e-06,28.9783,185.071
2546,184.859,24.7561,0.00208765,28.9784,2.60956e-06,28.9784,184.859
2547,184.648,24.7561,0.00208771,28.9785,2.60964e-06,28.9785,184.648
2548,184.437,24.7561,0.00208776,28.9786,2.60971e-06,28.9786,184.437
2549,184.226,24.7561,0.00208782,28.9787,2.60977e-06,28.9787,184.226
2550,184.015,24.7561,0.00208787,28.9788,2.60983e-06,28.9788,184.015
2551,183.804,24.7561,0.00208792,28.9789,2.6099e-06,28.9789,183.804
2552,183.593,24.7561,0.00254768,28.979,0.0500032,28.979,183.593
2553,183.381,24.7561,0.0364593,4,162.11,28.9808,183.381
2554,183.17,24.7561,-0.0298695,28.9793,0.0499627,28.9793,183.17
2555,182.959,24.7561,-6.26292e-06,28.9793,-7.82865e-09,28.9793,182.959
2556,182.748,24.7561,0.00137723,28.9794,0.00149436,28.9794,182.748
2557,182.537,24.7561,0.00202574,28.9795,2.53217e-06,28.9795,182.537
2558,182.326,24.7561,0.00208394,28.9796,2.60492e-06,28.9796,182.326
2559,182.114,24.7561,0.00208803,28.9797,2.61004e-06,28.9797,182.114
2560,181.903,24.7561,0.0361612,4,160.599,28.9815,181.903
2561,181.692,24.7561,-7.966e-06,28.9815,-9.9575e-09,28.9815,181.692
2562,181.481,24.7561,-7.9636e-06,28.9815,-9.95451e-09,28.9815,181.481
2563,181.269,24.7561,-7.96084e-06,28.9815,-9.95105e-09,28.9815,181.269
2564,181.058,24.7561,-7.95762e-06,28.9815,-9.94703e-09,28.9815,181.058
2565,180.847,24.7561,-7.95383e-06,28.9815,-9.94229e-09,28.9815,180.847
2566,180.636,24.7561,-7.94929e-06,28.9815,-9.93662e-09,28.9815,180.636
2567,180.424,24.7561,-7.94376e-06,28.9815,-9.92971e-09,28.9815,180.424
2568,180.213,24.7561,-8.66146e-06,28.9815,-9.9211e-09,28.9815,180.213
2569,180.002,24.7561,-0.0135472,28.9808,0.0499831,28.9808,180.002
2570,179.791,24.7561,0.000547363,28.9809,6.84204e-07,28.9809,179.791
2571,179.579,24.7561,0.0356205,4,158.32,28.9826,179.579
2572,179.368,24.7561,-7.96554e-06,28.9826,-9.95693e-09,28.9826,179.368
2573,179.157,24.7561,-7.96307e-06,28.9826,-9.95384e-09,28.9826,179.157
2574,178.945,24.7561,-7.96023e-06,28.9826,-9.95028e-09,28.9826,178.945
2575,178.734,24.7561,-7.9569e-06,28.9826,-9.94613e-09,28.9826,178.734
2576,178.523,24.7561,-7.95297e-06,28.9826,-9.94122e-09,28.9826,178.523
2577,178.311,24.7561,-7.94825e-06,28.9826,-9.93532e-09,28.9826,178.311
2578,178.1,24.7561,-7.94248e-06,28.9826,-9.9281e-09,28.9826,178.1
2579,177.889,24.7561,-7.93526e-06,28.9826,-9.91908e-09,28.9826,177.889
2580,177.677,24.7561,-7.92597e-06,28.9826,-9.90746e-09,28.9826,177.677
2581,177.466,24.7561,0.021591,0.00999999,0.00999999,28.9837,177.466
2582,177.255,24.7561,-7.96621e-06,28.9837,-9.95776e-09,28.9837,177.255
2583,177.043,24.7561,-0.0253198,28.9825,0.275091,28.9825,177.043
2584,176.832,24.7561,-7.56857e-06,28.9825,-9.46071e-09,28.9825,176.832
2585,176.621,24.7561,0.0326995,29.058,1.34621e-09,28.9841,176.621
2586,176.409,24.7561,-7.96512e-06,28.9841,-9.95641e-09,28.9841,176.409
2587,176.198,24.7561,-7.96261e-06,28.9841,-9.95324e-09,28.9841,176.198
2588,175.986,24.7561,-0.0249577,28.9828,0.00146145,28.9828,175.986
2589,175.775,24.7561,0.000207142,28.9829,2.58928e-07,28.9829,175.775
2590,175.564,24.7561,0.00195534,28.983,2.44418e-06,28.983,175.564
2591,175.352,24.7561,0.00208063,28.9831,2.60079e-06,28.9831,175.352
2592,175.141,24.7561,0.00208939,28.9832,2.61173e-06,28.9832,175.141
2593,174.93,24.7561,0.00209004,28.9833,2.61255e-06,28.9833,174.93
2594,174.718,24.7561,0.00209014,28.9834,2.61268e-06,28.9834,174.718
2595,174.507,24.7561,0.00209019,28.9835,2.61274e-06,28.9835,174.507
2596,174.296,24.7561,0.00209024,28.9836,2.6128e-06,28.9836,174.296
2597,174.084,24.7561,0.0020903,28.9837,2.61287e-06,28.9837,174.084
2598,173.873,24.7561,0.00209035,28.9838,2.61293e-06,28.9838,173.873
2599,173.661,24.7561,0.0020904,28.9839,2.613e-06,28.9839,173.661
2600,173.45,24.7561,0.00209045,28.984,2.61306e-06,28.984,173.45
2601,173.239,24.7561,0.0020905,28.9841,2.61313e-06,28.9841,173.239
2602,173.027,24.7561,0.00209055,28.9842,2.61319e-06,28.9842,173.027
2603,172.816,24.7561,0.00209061,28.9843,2.61326e-06,28.9843,172.816
2604,172.604,24.7561,0.00209066,28.9844,2.61332e-06,28.9844,172.604
2605,172.393,24.7561,0.00209071,28.9845,2.61339e-06,28.9845,172.393
2606,172.181,24.7561,0.462288,29.0076,50.0006,29.0076,172.181
2607,171.968,24.7561,-7.99764e-06,29.0076,-9.99705e-09,29.0076,171.968
2608,171.756,24.7561,-7.99763e-06,29.0076,-9.99703e-09,29.0076,171.756
2609,171.543,24.7561,-7.99762e-06,29.0076,-9.99702e-09,29.0076,171.543
2610,171.331,24.7561,-7.9976e-06,29.0076,-9.99701e-09,29.0076,171.331
2611,171.118,24.7561,-7.99759e-06,29.0076,-9.99699e-09,29.0076,171.118
2612,170.905,24.7561,-7.99764e-06,29.0076,-9.99698e-09,29.0076,170.905
2613,170.693,24.7561,-7.99757e-06,29.0076,-9.99696e-09,29.0076,170.693
2614,170.481,24.7561,-0.380524,29.058,-9.999e-09,28.9886,170.481
2615,170.269,24.7561,-7.98213e-06,28.9886,-9.97767e-09,28.9886,170.269
2616,170.058,24.7561,-7.98149e-06,28.9886,-9.97686e-09,28.9886,170.058
2617,169.846,24.7561,-7.9808e-06,28.9886,-9.976e-09,28.9886,169.846
2618,169.634,24.7561,-7.98006e-06,28.9886,-9.97507e-09,28.9886,169.634
2619,169.423,24.7561,-7.97925e-06,28.9886,-9.97407e-09,28.9886,169.423
2620,169.211,24.7561,-8.03209e-06,28.9886,-9.97298e-09,28.9886,169.211
2621,168.999,24.7561,-7.97783e-06,28.9886,-9.97179e-09,28.9886,168.999
2622,168.788,24.7561,-7.9764e-06,28.9886,-9.9705e-09,28.9886,168.788
2623,168.576,24.7561,-7.97527e-06,28.9886,-9.96908e-09,28.9886,168.576
2624,168.365,24.7561,-7.97402e-06,28.9886,-9.96752e-09,28.9886,168.365
2625,168.153,24.7561,-7.97264e-06,28.9886,-9.9658e-09,28.9886,168.153
2626,167.941,24.7561,-7.9711e-06,28.9886,-9.96388e-09,28.9886,167.941
2627,167.73,24.7561,-7.96939e-06,28.9886,-9.96173e-09,28.9886,167.73
2628,167.518,24.7561,-7.96745e-06,28.9886,-9.95931e-09,28.9886,167.518
2629,167.306,24.7561,-7.96525e-06,28.9886,-9.95657e-09,28.9886,167.306
2630,167.095,24.7561,-7.96274e-06,28.9886,-9.95342e-09,28.9886,167.095
2631,166.883,24.7561,0.0061999,29.058,-9.999e-09,28.9889,166.883
2632,166.671,24.7561,-7.96515e-06,28.9889,-9.95643e-09,28.9889,166.671
2633,166.46,24.7561,-7.96262e-06,28.9889,-9.95327e-09,28.9889,166.46
